movie_name,movie_comment,movie_label
the_amazing_maurice,The film did not do a lot for me... There just isn't a lot here. ,rotten
the_amazing_maurice,The Amazing Maurice has a gloriously memorable villain a surprisingly scary version of The Pied Piper and a fantastically sound explanation for talking animals Even with a ton of missteps it manages to land on all four feet when the dust clears ,fresh
the_amazing_maurice,This isnt a grand epic or a film that traverses as far as outer space but the medieval setting it does tackle is rich enough for full immersion and complex enough for an undoubtedly amazing smart aleck cat to shine,fresh
the_amazing_maurice,A droll send-up of the Pied Piper fable with more than a touch of the macabre added to the mix,fresh
the_amazing_maurice,If your kids enjoy animated films about animals they will have a good time,fresh
the_amazing_maurice,The animation is a bit cut-rate but thereaposs plenty of imagination here zippy action for kids and some terrific voice work particularly from David Thewlis as the genuinely creepy Rat King,fresh
the_amazing_maurice,There are also some scary scenes that might not play well with younger audiences But older kids who think theyve outgrown their Little Golden Books should have a good time if not an amazing one,fresh
the_amazing_maurice,Many current animations look the same amp The Amazing Maurice is no different But what it lacks in technical imagination it makes up for elsewhere,fresh
the_amazing_maurice,The Amazing Maurice will have you in stitches as a clever take on fairy tales anthropomorphized animals and predictable plot structures A darker tone hearkens back to the original wary intent of fables and folklore,fresh
the_amazing_maurice,It could be because of deviations from the source the filmaposs bland visual style thats just unambitious enough to be annoying or the unengaging story but The Amazing Maurice is well less-than-amazing,rotten
the_amazing_maurice,Itaposs a fast-paced adventure bouncing back and forth between vantage points and devices to keep the jokes loose and the danger light The film stumbles at times and is definitely convoluted but it also just plain works,fresh
the_amazing_maurice,There is a good story in there somewhere but this film is far too pretentious to let it out,rotten
the_amazing_maurice,It is wonderful that Terry Pratchett and his marvelous oddball world is getting new life So enjoy,fresh
the_amazing_maurice,The result is a movie thataposs probably too grimly esoteric for kids but not nearly enough for adults,rotten
the_amazing_maurice,"What should be a cute story about a mischievous orange tabby cat instead becomes an ironic, even vaguely smug movie in the vein of something like “Deadpool.”",rotten
the_amazing_maurice,The Amazing Maurice is one of the better attempts so far to capture the zesty tone of Pratchetts work turning storybook clichs inside out in a way that should appeal to inquiring minds and providing a stimulating enough story for children of all ages,fresh
hereditary,Fine performances a strong directorial debut and soaked in the strategically menacing score by Colin Stetson Hereditary slowly pulls you in before giving your nerves and your senses a good working over,fresh
hereditary,Audiences expecting run-of-the-mill horror will be shocked out of their moviegoing complacency early on.,fresh
hereditary,Ari Aster's absurdly accomplished debut is the best horror movie of the year so far.,fresh
hereditary,Pawel Pogorzelski's cinematography and Colin Stetson's score craft a visually and aurally ominous atmosphere that always hints and builds towards the ultimate evil reveal.,fresh
hereditary,So dark and so disturbing.,fresh
hereditary,The film's chilling lesson is timely.,fresh
hereditary,The open-ended stakes of these genre experiments are rebellious at a time when horror movie messaging can feel so heavy-handed.,fresh
hereditary,"Without a doubt, Hereditary really dug its hooks into me.",fresh
hereditary,"A complete assault on your mind, body, and soul that will leave you feeling battered and broken.",fresh
hereditary,"Part of the fun, if ""fun"" is even the right word for such an upsetting movie, comes from the uncertainty over what kind of horror show this is, exactly.",fresh
hereditary,Hereditary is a pitch black exploration of family dynamics and the fallout of dark supernatural secrets.,fresh
hereditary,"In the cruel, assured hands of writer-director Ari Aster, Hereditary comes off as an exemplary mood piece.",fresh
hereditary,"Hereditary becomes more and more frightening, submerging the viewers in horror rather than splashing them with occasional waves.",fresh
hereditary,"...if you keep your expectations within reasonable control, you'll be rewarded with a tense and atmospheric-if not all that terrifying-experience...",fresh
hereditary,"It shouldn't be a huge surprise to see Toni Collette give a great performance. However, the things she does here are unlike anything else that she's ever done in her career.",fresh
hereditary,"Things take a while to get to the occult and bloody, but when they do it's a quite visceral and grim awakening.",fresh
hereditary,Toni Collette shines in a near horror masterpiece that stumbles in the final act as it ultimately shows its hand.,fresh
hereditary,"I found myself laughing at, not with, Hereditary's hammiest horror moments, culminating in a truly awful ending that spells everything out and yet is still riddled with plot holes big enough to bury a desecrated body in.",fresh
hereditary,"Hereditary doesn't punch viewers in the gut for quite a while, gently poking them instead until the slightest twitch of a finger feels like the cruelest of punchlines.",fresh
hereditary,"This is a film that friends will dare one another to watch and then regret it instantly, and it takes a certain masochistic streak to enjoy.",fresh
all_quiet_on_the_western_front,The film also deserves high praise for its dynamic camera work editing production design and other technical aspects that contribute to its authenticity and relatability almost one hundred years later,fresh
all_quiet_on_the_western_front,This is one of the best films Universal had produced.  [Full review in Spanish] ,fresh
all_quiet_on_the_western_front,"Mr. Lewis Milestone, the Russian who directed it, has made the most remarkable film I have ever seen. His battles scenes alone are astonishing. ",fresh
all_quiet_on_the_western_front,"Here is a photoplay which carries a wallop in every scene. Without doubt, it is as mighty a weapon against war as any infernal machine might be for conflict. After seeing it, there can be few to argue in favor of shedding the blood of any nation's youth.",fresh
all_quiet_on_the_western_front,It enormously earns its reverence and celebrated place among war films and epics Make no mistake This filmaposs resonance has not diminished with time or changing movie tastes,fresh
all_quiet_on_the_western_front,"I went to see the film with the idea at the back of my mind that Hollywood would ""murder"" Remarque's powerful indictment of war. My fears were groundless, for Lewis Milestone's treatment of the story could not be improved upon.",fresh
all_quiet_on_the_western_front,"If ever there was a play aimed to bring about permanent peace, this Universal picture, directed by Lewis Milestone and produced by Junior Laemmle, is it.",fresh
all_quiet_on_the_western_front,Its presentation of bombardments and actual fighting is without doubt the finest and most convincing thing of its kind that the screen has yet offered to the public. Another feature is the magnificent acting of all those who are concerned in the picture.,fresh
all_quiet_on_the_western_front,"In a perfect world... this would be the war movie to end all war movies, so definite and forceful is it in its anti-war stance, while also exhibiting such grace as to place it among the best cinema has to offer in any genre.",fresh
all_quiet_on_the_western_front,"A thoroughly effective cast enacts the events. There are many war scenes in All Quiet and tragedy presented directly and without sentimentality, but there Is levity and romance.",fresh
all_quiet_on_the_western_front,All Quiet on the Western Front will grip you and leave an indelible mark upon your soul.,fresh
all_quiet_on_the_western_front,[All Quiet on the Western Front] strips war of all its glory and bares its sickening brutality with a tragic grimness that spares nothing and leaves the spectator shaken and speechless.,fresh
all_quiet_on_the_western_front,"How it was passible to attain such remarkable accuracy in the battle episodes is a story in itself. But the delicate and intimate touches in the production are exceptionally fine, and though the story is somber there is the relieving humor here and there.",fresh
all_quiet_on_the_western_front,Easily the greatest of the talkies.,fresh
all_quiet_on_the_western_front,There is not much characterization in the picture. This is another reason why it is not a masterpiece. Many times it seems like a news reel actually taken at the front during . It is this photographic detail which limits it as a work of art.,rotten
all_quiet_on_the_western_front,"The picture is splendidly acted. Louis Wolheim, veteran of a hundred stage battles, is a most remarkable Katcynski, and Mr. Ayres is equally effective as Paul.",fresh
all_quiet_on_the_western_front,"All Quiet is, of all the productions derived from the war theme, the one which I would choose to have the final word.",fresh
all_quiet_on_the_western_front,"All Quiet on the Western Front is unquestionably the greatest screen document of war and its bitter, terrifying futility that has yet been presented.",fresh
all_quiet_on_the_western_front,"All Quiet on the Western Front is beautifully photographed, and the difficult trench scenes have been reproduced with distinctness and clearness of detail.",fresh
all_quiet_on_the_western_front,Too much cannot be said for the acting and direction of All Quiet on the Western Front. It is almost impossible to believe that some of the battle scenes were staged.,fresh
goodfellas,"It gives us some splendiferous pieces, but it leaves it to us to fit them into a thematically coherent puzzle. The effort is pure pleasure. ",fresh
goodfellas,Goodfellas is a virulent masterpiece. [Full review in Spanish],fresh
goodfellas,surprising and often engrossing,fresh
goodfellas,Possibly Martin Scorseseaposs best film Led by the electric performances of Robert De Niro Ray Liotta and Joe Pesci this violent tale of crime greed and loyalty hits you like a freight train Full review in Spanish,fresh
goodfellas,"However you balance the faults and virtues of Goodfellas, one thing is undeniable: It is never boring -- not for a single frame.",fresh
goodfellas,Goodfellas is such a quintessentially American story that its appeal will likely continue to bridge across ages and experiences.,fresh
goodfellas,I was genuinely surprised by how much I like Goodfellas and the two and half hour runtime flew by.,fresh
goodfellas,"It's an epic, it's powerful, it's funny, it's tough, it's rough and by God is it cool.",fresh
goodfellas,quotGoodFellasquot feels to me like the movie Scorsese was put here to make And he made it accordingly,fresh
goodfellas,I've never seen a movie with such swagger. When you watch it you feel like you're getting away with something.,fresh
goodfellas,"From the soundtrack to the dialogue to the brutal violence, everything is coated in humor - an uncommon but wry style to impart on a movie with such serious themes.",fresh
goodfellas,Henry Hill's love song to his life in a Mafia family.,fresh
goodfellas,"It's got a sharp script and good performances all around, which makes it very entertaining.",fresh
goodfellas,"""The movie's morality lies in its form.""",fresh
goodfellas,"Complex, volatile, ironic and disquieting, Scorsese's Goodfellas is a masterly achievement in intense observation.",fresh
goodfellas,It's probably the manic air and the sense that what we're really watching is a black comedy that transmits the most.,fresh
goodfellas,"The dialogue is as wonderful as it is profane. The performances are as down-to-earth and familiar as they are superlative achievements in screen acting. The movie is so densely textured, you can almost smell the gravy cooking on the stove in the kitchen.",fresh
goodfellas,Is it a great movie? I don't think so. But it's a triumphant piece of filmmaking-journalism presented with the brio of drama.,fresh
goodfellas,"Anti-romantic, it nevertheless sweeps us into the allure of mob glamour -- then slams us with its cost of admission.",fresh
goodfellas,Scorsese's barely fictionalized adaptation of Hill's memoir captures the charge of being a mobster on New York in the sixties and seventies without glorifying the behavior by keying into Hill's willfully self-deluded perspective.,fresh
the_fabelmans,a probing family drama that is also suffused with a genuine love of the art of cinema and all its potentials,fresh
the_fabelmans,"These computer guys, Bennie explains to Sammy in The Fabelmans, “they’re gonna change the whole world.” That’s something young Steven absorbed more deeply than Ford’s instructions about where to put the horizon.  ",rotten
the_fabelmans,An origin story thats both sweet and bittersweet,fresh
the_fabelmans,"Spielberg tells his story with irresistible brio and a deep undercurrent of melancholy, ensuring that this grounded family tale contains as much wonder as his biggest blockbusters.",fresh
the_fabelmans,An absorbing revealing motion picture ,fresh
the_fabelmans,As the viewer youaposll feel that intimacy careful attention to detail and loving direction Each character comes to screen with rich unique stories behind them,fresh
the_fabelmans,... The film is a gem — twinkling with innocence but inset with the hard rock of experience. ,fresh
the_fabelmans,Its nice to see a woman in a semi-autobiographical narrative of a male filmmaker who doesnt appear as just another flat character,fresh
the_fabelmans,"Spielberg meditates on the impact of the moving image on reality... and the contradictory feelings of the author: not showing the truth breeds remorse, creating convincing fiction brings pride. [Full review in Spanish]",fresh
the_fabelmans,The movie provides an effective mix of comedy and drama and offers a nostalgic glimpse at the Spielberg family particularly Sammy as we learn what shaped the life of one of the most eminent directors of our time,fresh
the_fabelmans,Itaposs Steven Spielbergaposs most personal movie yet,fresh
the_fabelmans,The Fabelmans is not simply Spielbergs autobiography its a manifesto on behalf of popular film  a passionate affirmation that movie making is an art not a hobby as his father believed or a product,fresh
the_fabelmans,"It’s a simple idea, but a powerful one. That the true magic of the movies isn’t what’s unfolding on the big screen but when you turn the camera around to the looks of awe and wonder on the faces of its audience.",fresh
the_fabelmans,"Michelle Williams is certainly a lead performance, and Judd Hirsch’s short appearance gives the entire theme to Sammy’s – and Spielberg’s – home vs family struggles. ",fresh
the_fabelmans,After watching The Fabelmans one has to wonder what Spielbergs future would have been like had he grown up with different parents,fresh
the_fabelmans,"Despite The Fabelmans' dreamlike quality, there's something singularly bittersweet about how Spielberg approaches his past -- as if simultaneously honouring his upbringing and mourning it. ",fresh
the_fabelmans,The Fabelmans may be a light average film thataposs not particularly memorable but thanks to an exceptional ensemble and an intriguing story of how a cinematic genius got his start it becomes well-worth the somewhat lengthy two and a half hour investment,fresh
the_fabelmans,A true tribute to the seventh art Full review in Spanish,fresh
the_fabelmans,THE FABELMANS is a lovely human amp very relatable story The additional layer showing you the love of cinema  from a Director whos telling you how amp when he fell in love with it and a whose films you also love is what makes the film truly special ,fresh
burnt,Despite all of the beautiful cuisine and energetic kitchen chaos Burnt is simply a half-baked redemption tale ,rotten
burnt,"Bradley Cooper plays a deplorable chef in a fatty, undercooked film.",rotten
burnt,Wells damns the film with an extra two minutes of demonstrably pat resolutions.,rotten
burnt,I was very underwhelmed with his journey.,rotten
burnt,Go watch Spinning Plates instead.,rotten
burnt,"Burnt is a harmless film that is just like a Whopper. It's good when you're with it, you'll most likely enjoy your time with it as well. Yet, if you think about it too much afterwards you may feel a bit bad about yourself.",fresh
burnt,"Barreling his way through scene after scene of sweary, shouty kitchen violence, the three-time Oscar nominee excels where the screenplay, script (and everything else) doesn't.",rotten
burnt,"Burnt is a mess disguised as a feel-good film, and not a very good one at that. Cooper's character is not someone you can root for and even the romance between he and Sienna Miller isn't genuine.",rotten
burnt,What could have been a Whiplash-style study of perfectionist obsession is diluted into a middling affair unsure which of its many flavours to plump for.,rotten
burnt,"While BURNT is unquestionably a feast for the senses, it's missing some of the core ingredients that keep us from truly savoring it.",rotten
burnt,"Burnt has a talented cast, and the ham-fisted script doesn't do them any favors.",rotten
burnt,"With watered down performances and underdeveloped storylines, ""Burnt"" needs a bit more seasoning, more time to rise and better ingredients to give us the melt-in-your-mouth film.",rotten
burnt,I'm sending it back.,rotten
burnt,The whole romantic subplot is really off putting.,rotten
burnt,"Burnt may be awash in enough images of gastronomic delight to satisfy any foodie, but dramatically it's as familiar and predictable as macaroni and cheese.",rotten
burnt,"The final presentation is quite clean and well composed, but lacking in passion to stimulate our narrative palates.",rotten
burnt,"We never doubt the direction of the plot because it remains consistent despite the hysterics behind the kitchen doors, thus consigning what could have been a great film to the realm of a competent one.",rotten
burnt,"If you're looking for a movie that really makes you salivate over life, love and saucepans, try Big Night or Mostly Martha. Burnt, alas, is mostly leftovers.",rotten
burnt,An under-cooked comedy about the food business.,rotten
burnt,Actually pretty watchable and fun.,fresh
spider_man_into_the_spider_verse,Spider-Man: Into the Spider-Verse was a fantastic film.  It is a great coming-of-age story that teaches us we are all unique and that’s what makes us great.,fresh
spider_man_into_the_spider_verse,What they have here is something special Not only does it look unique but it also feels very forward-thinking in terms of animation,fresh
spider_man_into_the_spider_verse,The film works as a refreshing origin story for Miles Morales and the filmmakers offer a unique visual style thataposs never really been seen before in a CG-animated picture,fresh
spider_man_into_the_spider_verse,But then you run into the storytelling  a frustrating swirl of highs and lows that shortchanges its most interesting component and emotional core,fresh
spider_man_into_the_spider_verse,"It manages to be more than the easy cash-grab it could have been by supplying audiences with something uncommon, both within the superhero genre and in the medium of animation.",fresh
spider_man_into_the_spider_verse,"Generally speaking, it's an acceptable animated product of arachnid superheroes, but it doesn't seem as great as it's being marketed to me. [Full review in Spanish]",rotten
spider_man_into_the_spider_verse,"It's the best animated film of the year, and one of the best movies of the year period.",fresh
spider_man_into_the_spider_verse,"Into the Spider-Verse isn't just the best of the character's origin films, it's right up there among the best Spider-Man movies ever made.",fresh
spider_man_into_the_spider_verse,"You may not think that you need to give your time to yet another Spider-Man movie, but you would be wrong. Spider-Man: Into the Spider-Verse expands the character into fantastic different directions and could be the start of something completely new.",fresh
spider_man_into_the_spider_verse,It's an absolutely delightful watch and one of the finest examples of the excitement and joy of which cinema is capable.,fresh
spider_man_into_the_spider_verse,I can't come up with enough superlatives to describe how much darn fun Spider-Man: Into the Spider-Verse is.,fresh
spider_man_into_the_spider_verse,"A resoundingly successful experiment that will open countless doors to the weird, wonderful world of comic books.",fresh
spider_man_into_the_spider_verse,"Spectacular, amazing, astonishing - whatever Spidey-related adjective you choose, it'll fit.",fresh
spider_man_into_the_spider_verse,"An audaciously, almost unbelievably alive piece of pop art made by people who really respect and understand the hope at the core of the superhero mythos.",fresh
spider_man_into_the_spider_verse,"Spider-Verse manages to tell a comic book origin tale, a heart-warming family tale and a grand-scale multiversal threat tale and nails all three perfectly. More please!",fresh
spider_man_into_the_spider_verse,"This is not only the best Spider-Man movie that has ever been made, but it ranks on the top of the very own superhero genre. [Full review in Spanish]",fresh
spider_man_into_the_spider_verse,"Universal in its approach by leaving a beaming smile across your face, Spider-Man: Into the Spider-Verse beautifully reminds you why you love Spider-Man in the first place.",fresh
spider_man_into_the_spider_verse,"Into the Spider-Verse ends on a whimper, but at least there's still something under all those masks. And you know what? I liked what I saw beneath those big, webby eyes.",fresh
spider_man_into_the_spider_verse,"Major audience appeal both of the child and adult variety, it's a wondrous web-slinging caper.",fresh
spider_man_into_the_spider_verse,"It's a progressive, inclusion-focused film with a central message letting us know that we can all accomplish amazing things if we set our minds to it.",fresh
interstellar,"Staggeringly beautiful, bafflingly complex, this is proper event cinema. ",fresh
interstellar,"The film demands quite a bit of time from its viewers too, but its big ideas and wondrous sights are ample reward. ",fresh
interstellar,"When Mann appears to explain man, it collapses under the weight of a repeated thesis that doesn’t merit such explicit, redundant reiteration.",rotten
interstellar,Its a contemplative adventure and an emotional exploration that captivated me from its opening moments,fresh
interstellar,Rarely do epics of this scope and intelligence reach theaters anymore such serious commercial filmmaking seems like a market almost exclusively maintained by Christopher Nolan ,fresh
interstellar,While not all-together perfect the film represents a monumental cinematic achievement that deserves to be placed high within the caliber of Nolans filmography,fresh
interstellar,"Nolans ambition and talent, coupled with arguably the best leading performance he's ever had in McConaughey's Cooper, brings about a wonderful work of science fiction, one that leaves the viewer breathless during and talking after.",fresh
interstellar,"The inherent message of the film brings hope, but it can definitely get waterlogged by intellectual speak and long-winded scenes.",fresh
interstellar,The film is indeed a sight to behold -- and one that demands to be seen on the biggest possible screen.,fresh
interstellar,"Nolan reaches for the stars with beautifully composed shots and some mind-bending special effects, but the dime store philosophy of the story never achieves lift off.",fresh
interstellar,Audiences are sure to lose their suspensions of disbelief over the nearly impenetrable climax.,rotten
interstellar,...an often insanely ambitious science fiction epic that that remains mesmerizing for most of its (admittedly overlong) running time...,fresh
interstellar,"Scientists will debate, theologians will contemplate, philosophers will wonder, and cinema lovers will bask in the glory of another remarkable Christopher Nolan achievement.",fresh
interstellar,"A big-budget reprise of ideas Nolan has been exploring since the beginning of his career. Not only is it a film about the passage of time, it's also a film about memory.",fresh
interstellar,"None of these characters feel fully-fledged... for a film so rife with schmaltzy musings on the meaning of life, it's alarming how lacking it is in this department.",rotten
interstellar,Interstellar is not Christopher Nolan's best film but what I will say is that you can't deny his ambition.,fresh
interstellar,As spectacular as it is flawed.,fresh
interstellar,"Interstellar is not only a grand space adventure worthy of the big screen, it's also a powerfully emotional story about the bond between a father and daughter, and how that love can drive one to attempt the impossible.",fresh
interstellar,"One of the boldest science-fiction movies I've ever seen, both in narrative and visual terms. [Full review in Spanish]",fresh
interstellar,It was a blockbuster movie-going experience.,fresh
where_the_crawdads_sing,"With no reason to fear for her safety, the bulk of the film feels like a soap opera.",rotten
where_the_crawdads_sing,Where the Crawdads Sing feels like a novel truly coming to life The scripting the dialogue the scenery choices the score has it all of the pieces to make you feel its great pacing amp progression The story may be harsh but its all the more encouraging,fresh
where_the_crawdads_sing,An old-school murder mystery primarily told as a courtroom drama the paperback adaptation entertains from start to finish ,fresh
where_the_crawdads_sing,The book might have been a phenomenon however the film lacks the grits of the original text Sadly Where The Crawdads Sing becomes bogged down in courtroom drama tropes to truly sing in its own right,rotten
where_the_crawdads_sing,eventually settles for a fairly conventional Southern Gothic narrative with several plot points posted missing but a strong self-empowerment education message,fresh
where_the_crawdads_sing,Where the Crawdads Sing is a beautifully haunting story of one girlaposs quiet resilience in a film that floats across multiple genres thriller romance and ultimately survival story,fresh
where_the_crawdads_sing,quotWhere the Crawdads Singquot is an imperfect but captivating drama,fresh
where_the_crawdads_sing,"Mellifluous but never cheesy, the film seeks effective and healing tears for fans of this kind of fare, and treks through territory that isn't too minor. [Full review in Spanish]",fresh
where_the_crawdads_sing,The PG--ness of Where the Crawdads Sing buffs every rough edge off this storythe abuse the abandonment the betrayal the sex and even the alleged murder It would be better off as trash,rotten
where_the_crawdads_sing,A coming-of-age story and murder mystery about a young naturalist living in the marshes who has to find out who she can truly trust,fresh
where_the_crawdads_sing,"Daisy Edgar-Jones dominates this role, she has the gift of reflecting any feeling without practically raising an eyebrow.  [Full review in Spanish] ",fresh
where_the_crawdads_sing,Where the Crawdads Sing isnt terrible because its a romantic drama  its terrible because its terrible ,rotten
where_the_crawdads_sing,Edgar-Jones easygoing allure isnt enough to bind Where the Crawdads Sing together though leaving the film a generic dull outing,rotten
where_the_crawdads_sing,"Where the Crawdads Sing is a thought-provoking film, which could have easily just been another glossy movie without substance but instead it is an engaging tale with its intentional humanity.",fresh
where_the_crawdads_sing,Where The Crawdads Sing is the shallow prettification of the same-titled  novel by Delia Owens that has sold more than  million copies.,rotten
where_the_crawdads_sing,The film is little more than an artistic tourist trap.,rotten
where_the_crawdads_sing,Too bad everything here is reduced to surface-level storytelling that drags on and on,rotten
where_the_crawdads_sing,"Apart from gorgeous visuals of the North Carolina bayou and a committed performance by Daisy Edgar-Jones, Where the Crawdads Sing is a muddle through the marsh.",rotten
where_the_crawdads_sing,aposWhere the Crawdads Singapos is just a handsome-looking and well-acted movie that thanks to a shoddy screenplay and direction is an absolute chore to sit through ,rotten
where_the_crawdads_sing,But there’s not much substance to this quasi-Gothic melodrama beyond vague squeakings about the cruelties of th-century American civilization.,rotten
leave_no_trace,The writing and direction by Debra Granik is sharp and sure This has the lean spare look of a low-budget independent film but it is emotionally rich and powerful ,fresh
leave_no_trace,Leave No Trace struck a chord with me early and I could feel its emotional tug all the way till the end Its not a movie deeply concerned with plot Instead it is all about character,fresh
leave_no_trace,Ben Foster gives the performance of his career  its a knockout Leave No Trace doesnt have a false note in it,fresh
leave_no_trace,"Granik brilliantly delivers the viewer into the characters' spatially and socially secluded world, making otherwise normal, crowded living environments seem oppressive and even dangerous by comparison. ",fresh
leave_no_trace,a truly superb drama that offers no answers and just takes viewers along for the ride.,fresh
leave_no_trace,Writer-director Debra Granik's take on PTSD in military veterans is of course compassionate but perhaps slightly less tolerant of the isolation that her male protagonist...,fresh
leave_no_trace,Debra Granik's Leave No Trace is a gripping drama...,fresh
leave_no_trace,"Despite the heartbreaking stories she tells, she gives them (particularly the young women in her films) a flicker of hope in the darkness.",fresh
leave_no_trace,"[It] concerns itself with individuals attempting to exist outside societal norms and, in doing so, proves to be a moving study of love, loss and what it means to truly belong.",fresh
leave_no_trace,Debra Granik's Leave No Trace is a gem of a film.,fresh
leave_no_trace,"Where their story goes from here isn't always easy to watch, but thanks to McKenzie and Foster's fully committed performances and Granik's nuanced direction, it's powerful and compelling.",fresh
leave_no_trace,"Leave No Trace is a slow burn, and carefully constructed the performances are measured and calm. There's no need to overplay the drama - the circumstances presented here are serious enough as they are.",fresh
leave_no_trace,...Foster's most subtle performance and an exciting debut from both Debra and McKenzie who I can't wait to see more out of.,fresh
leave_no_trace,"I loved Director Debra Granick's feature Leave No Trace, which captures a pulled-from-life sense of surviving off the grid in Pacific Northwest forests.",fresh
leave_no_trace,"While the film alludes to larger societal problems such as America's treatment of veterans, and inflexible, societal views about what it means to be a caregiver, the primary narrative focus is on an intimate relationship between two people...",fresh
leave_no_trace,"This is director Debra Granik's first fiction feature since ... Winter's Bone, and it's been worth the wait.",fresh
leave_no_trace,"Leave No Trace is wonder to behold, a hard watch made even harder by the fact that it really happened. It is a truly American story of love, survival and acceptance in our country's often forgotten frontier.",fresh
leave_no_trace,Leave No Trace should start a healthy conversation while providing a heartfelt story that doesn't ring false even once during its  minutes.,fresh
leave_no_trace,One of the very best films of the year.,fresh
leave_no_trace,Taps into the gut-wrenching possibilities of the kindness of humanity it is delicately compelling and intricately detailed.,fresh
attachment,Rooted in Jewish folklore this queer horror-comedy sees a woman unexpectedly move in with her girlfriends mother  an eccentric and overbearing figure who seems oddly obsessed with supernatural threats,fresh
attachment,"The script gives a great balance in understanding of these three women, and how each has experiences the world differently, and each are operating out of love, even if that manifests in different ways.",fresh
attachment,"Attachment does a lot with mood, and the unfolding mystery of what exactly Maja is walking into. It’s also at times a surprisingly funny movie...",fresh
attachment,A fun Valentine’s Day watch for those who like their queer romance with a sprinkle of spooky chill.,fresh
attachment,"Equipped with excellent performances and plenty of chills, Attachment is a well-done horror film that isn't afraid to be sweet.",fresh
attachment,The everyday mysticism lends the supernatural a casual banality between Chana and Leah that Maja cannot hope to crack  The horror isnt that there is something wrong with Leah but that loving Leah means fighting a force that doesnt want to let her go,fresh
attachment,Attachment is a beautiful intimate character drama wrapped in a religious possession horror film ,fresh
attachment,Attachments themes of trauma grief family and love open it up for wider audience appreciation regardless of its genre trappings Gabriel Bier Gislason should be very proud of his bold sophisticated and creepy freshman outing,fresh
attachment,"Attachment is not a great film but it is a good one, worth seeing if you're in the mood for something different.",fresh
attachment,Unexpectedly funny in a good way Attachment benefits from its trio of stellar lead performances and a unique take on the possession sub-genre,fresh
attachment,"For those who are used to hearing their mothers spit to ward of a curse, who’ve worn hamsas and evil eyes, or who’ve been gifted challah and salt in their new homes, Attachment taps into a magical exploration of the Jewish religion.",fresh
attachment,"The movie differs from your average horror in that there aren't that many release points — the jump scares are few and far between, which means the tension has nowhere to go but up.",fresh
attachment,Park plays Maja with a lot of vulnerability and concern as she is eagerly trying to understand her new lovers background while also calculating trying to start a life with her new girlfriend,fresh
attachment,"The performances and character writing have more depth than usual for such things, though one wishes Gislason’s tale were less sluggish of pace, or grudging of thrills.",rotten
attachment,For horror fans that as compelled by creative ideas as style or execution Attachment embraces what to many may be a new or different text but its clearly knowledgeable about the traditions of the genre  and deeply faithful to its spirit ,fresh
attachment,"The scares are for the most part subtle but effective, and the mythology is consistently engaging. The stakes, therefore, feel increasingly high until we arrive at the carefully-crafted climax.",fresh
attachment,Although Attachment is undeniably a horror movie its also a sensitively played queer romance and a dissection of the way certain women bind themselves to strict edicts as a kind of self-protection ,fresh
attachment,ATTACHMENT is your typical lesbian love storydemonic possessionJewish mysticism movie in English Danish and Yiddish In other words its the sort of horror original that one has come to expect from the Shudder streaming service,fresh
attachment,A queer Jewish horror film grounded in cultural identity The relationship drama stuff is sexy and funny almost better than the horror Points for delivering an exorcism climax that is subtler and more emotional than the usual Hollywood fare,fresh
attachment,ATTACHMENT is beautifully shot and performed and tells a realistic endearing queer love story whilst unraveling a slow burn of supernatural terror,fresh
the_mauritanian,"By offering a sentimental and manipulative look – and always through the eyes of American people – on the War on Terror, it praises the American point of view, degrading the humanity of those that are directly affected by it.",rotten
the_mauritanian,Despite Tahar Rahims gut-wrenching turn The Mauritanian never develops the gripping story it aspires to,rotten
the_mauritanian,Opens up reflections without being combative or confrontational... [Full review in Spanish],fresh
the_mauritanian,The Mauritanian sheds a light on a sinister side of US history with stirring storytelling and powerful performances from Tahar Rahim and Jodie Foster,fresh
the_mauritanian,There are shocking revelations even right up to the very end that took my breath away Though it explores themes that have been covered in other similar films The Mauritanian is a vital story that shouldnt be ignored,fresh
the_mauritanian,"Its worth catching for Rahim, but there is a lingering feeling that his story hasnt been done justice. ",fresh
the_mauritanian,The Mauritanian attempts to put a human face on the issue.,fresh
the_mauritanian,Strong rather than spectacular.,fresh
the_mauritanian,"While it is an Important Drama (and reminiscent of 'The Life of Emile Zola'), it feels far too long after its time to have its intended impact.",rotten
the_mauritanian,Taher Rahim is a fine actor. [Full review in Spanish],fresh
the_mauritanian,Foster and Rahim deliver excellent performances that are the best reason to watch this film.,fresh
the_mauritanian,An entirely new level of revenge born of the attacks on the World Trade Center.,fresh
the_mauritanian,It's a solid offering with exceptional performances from both Jodie Foster and Tahir Rahim that leaves its audience wanting a retaliation that never arrives.,fresh
the_mauritanian,"Kevin Maconald's film is at times formulaic and predictable. However, the performances from Tahar Rahim and Jodie Foster are revelatory. Rahim, especially, is stunningly powerful.",fresh
the_mauritanian,"A horror movie in every sense of the word, except that it happens to be true, the film is propelled by the phenomenal performance of Tahir Rahim, and Jodie Foster's 'kind of older Clarice Starling - very tough, but inside somebody who is a little broken.'",fresh
the_mauritanian,This is a film that leaves an itch and should be seen by the world. [Full Review in Spanish],fresh
the_mauritanian,There are moments of brilliance and stretches of nothingness... This highly controversial and important story deserves a much better movie.,rotten
the_mauritanian,Tahar Rahim is superb.,fresh
the_mauritanian,At points the film is positively gripping. At others it feels like wheels are being spun just to cover perfunctory ground.,fresh
